Asset ID,Asset title,Asset type,Location,Pagedip Handle,Time Stamp,Country,State,City,Client session ID,Device type,Media Title,Media Template,Event,Time on page when interaction happened,Tab-It name,Tab-It interaction,Tab label,Tab number,Length of time visible,Slider name,Slider interaction,Slide index,Slide direction,Overlay interaction,Overlay url,Time spent in overlay,Card deck title,Card title,Card interaction,Time spent in card,Bink label,Bink interaction,Time left open,Button Label,Button URL,Table of contents event,Table of contents item URL,Back/Next Direction,Back/Next to Page,Image src,Video time,Link Label,Link URL,External,Sales Contacts Link Label,Sales Contacts Link URL
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-11-18T14:42:37.828Z,Serbia,,,9900bdd9-17e7-49b6-8b8a-79fce2d09d9c,desktop,On Premise Adoption Tab-It,media-tab-it,tab-change,87998,On Premise Adoption Tab-It,tab-change,SCALABILITY,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-11-18T14:42:38.414Z,Serbia,,,80d84da1-cac3-4838-aaa5-b0c693d1b1ac,desktop,On Premise Adoption Tab-It,media-tab-it,tab-change,88664,On Premise Adoption Tab-It,tab-change,ORCHESTRATION,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-11-18T14:42:41.639Z,Serbia,,,56be4457-e429-4755-8cb1-3f1e0bceef7e,desktop,On Premise Adoption Tab-It,media-tab-it,tab-change,91780,On Premise Adoption Tab-It,tab-change,COMPLIANCE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-11-18T14:42:42.446Z,Serbia,,,1c746c7b-9d8f-44a8-a53f-6fd134ca202c,desktop,On Premise Adoption Tab-It,media-tab-it,tab-change,92681,On Premise Adoption Tab-It,tab-change,SECURITY,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-11-18T14:42:43.463Z,Serbia,,,5891ff8a-cd02-4fde-88a7-4226bff57eaa,desktop,On Premise Adoption Tab-It,media-tab-it,tab-change,93515,On Premise Adoption Tab-It,tab-change,SCALABILITY,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-11-18T14:42:44.169Z,Serbia,,,47c68630-863a-4986-bb02-d231745fac9c,desktop,On Premise Adoption Tab-It,media-tab-it,tab-change,94346,On Premise Adoption Tab-It,tab-change,ORCHESTRATION,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-11-22T09:37:02.559Z,China,Shanghai,Shanghai,a9126320-94b3-43ad-9dfa-a845b589a130,desktop,On Premise Adoption Tab-It,media-tab-it,tab-change,15783,On Premise Adoption Tab-It,tab-change,SECURITY,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-11-22T09:37:16.342Z,China,Shanghai,Shanghai,a9126320-94b3-43ad-9dfa-a845b589a130,desktop,On Premise Adoption Tab-It,media-tab-it,tab-change,29428,On Premise Adoption Tab-It,tab-change,SCALABILITY,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-11-22T09:37:16.506Z,China,Shanghai,Shanghai,a9126320-94b3-43ad-9dfa-a845b589a130,desktop,On Premise Adoption Tab-It,media-tab-it,tab-change,29883,On Premise Adoption Tab-It,tab-change,ORCHESTRATION,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a00099071enw,Compute Power for Your Workloads with HPE GreenLake,Solution Brief,https://greenlake.hpe.pagedip.com/compute-power-for-your-workloads-with-hpe-greenlake/,compute-power-for-your-workloads-with-hpe-greenlake,2021-11-22T16:52:08.099Z,United States,District of Columbia,Washington,6dfb4a9c-919a-4b26-bd56-225e1fd683a8,desktop,CLOUD-LIKE EXPERIENCE AND ON-PREMISES CONTROL FOR YOUR DATA STRATEGY,overlay,close,3943,,,,,,,,,,close,cloud-like-experience-and-on-premises-control-for-your-data-strategy,2422,,,,,,,,,,,,,,,,,,,,
a00110300enw,Revitilizing the citizen experience through digital transformation in the public sector brochure,Solution Brief,https://greenlake.hpe.pagedip.com/revitilizing-the-citizen-experience-through-digital-transformation-in-the-public-sector/,revitilizing-the-citizen-experience-through-digital-transformation-in-the-public-sector,2021-11-22T16:53:18.860Z,United States,District of Columbia,Washington,c71fd03d-2675-4001-9134-ae3633fcf91d,desktop,Anticipate costs with transparent metering and billing Card,theme-media-card,toggle,20458,,,,,,,,,,,,,PUBLIC SECTOR I.T. AS-A-SERVICE Card Deck,Anticipate costs with transparent metering and billing Card,open,,,,,,,,,,,,,,,,,
a00110300enw,Revitilizing the citizen experience through digital transformation in the public sector brochure,Solution Brief,https://greenlake.hpe.pagedip.com/revitilizing-the-citizen-experience-through-digital-transformation-in-the-public-sector/,revitilizing-the-citizen-experience-through-digital-transformation-in-the-public-sector,2021-11-22T16:53:19.751Z,United States,District of Columbia,Washington,c71fd03d-2675-4001-9134-ae3633fcf91d,desktop,Anticipate costs with transparent metering and billing Card,theme-media-card,toggle,21218,,,,,,,,,,,,,PUBLIC SECTOR I.T. AS-A-SERVICE Card Deck,Anticipate costs with transparent metering and billing Card,close,760,,,,,,,,,,,,,,,,
a00110300enw,Revitilizing the citizen experience through digital transformation in the public sector brochure,Solution Brief,https://greenlake.hpe.pagedip.com/revitilizing-the-citizen-experience-through-digital-transformation-in-the-public-sector/,revitilizing-the-citizen-experience-through-digital-transformation-in-the-public-sector,2021-11-22T16:53:44.596Z,United States,District of Columbia,Washington,c71fd03d-2675-4001-9134-ae3633fcf91d,desktop,Streamline and simplify IT procurement processes Card,theme-media-card,toggle,46140,,,,,,,,,,,,,PUBLIC SECTOR I.T. AS-A-SERVICE Card Deck,Streamline and simplify IT procurement processes Card,open,,,,,,,,,,,,,,,,,
a00110300enw,Revitilizing the citizen experience through digital transformation in the public sector brochure,Solution Brief,https://greenlake.hpe.pagedip.com/revitilizing-the-citizen-experience-through-digital-transformation-in-the-public-sector/,revitilizing-the-citizen-experience-through-digital-transformation-in-the-public-sector,2021-11-22T16:53:45.291Z,United States,District of Columbia,Washington,c71fd03d-2675-4001-9134-ae3633fcf91d,desktop,Streamline and simplify IT procurement processes Card,theme-media-card,toggle,46844,,,,,,,,,,,,,PUBLIC SECTOR I.T. AS-A-SERVICE Card Deck,Streamline and simplify IT procurement processes Card,close,703,,,,,,,,,,,,,,,,
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/,four-essential-steps-to-adopting-it-as-a-service,2021-11-23T09:09:04.476Z,Spain,Seville,Seville,7cc81aa5-19cd-4b6b-b275-ecf75dbdcae7,desktop,Table of contents,theme-ext-toc,toggle,6386,,,,,,,,,,,,,,,,,,,,,,toggle,,,,,,,,,,
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/,four-essential-steps-to-adopting-it-as-a-service,2021-11-23T09:09:05.588Z,Spain,Seville,Seville,7cc81aa5-19cd-4b6b-b275-ecf75dbdcae7,desktop,Table of contents,theme-ext-toc,toggle,7507,,,,,,,,,,,,,,,,,,,,,,toggle,,,,,,,,,,
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/,four-essential-steps-to-adopting-it-as-a-service,2021-11-23T12:17:32.090Z,Mozambique,Cidade de Maputo,Maputo,21f29b50-5625-4953-845f-f96b75d886e7,desktop,Four Essential Steps to Adopting IT-as-a-Service,theme-ext-back-next-buttons,click,142039,,,,,,,,,,,,,,,,,,,,,,,,next,Executive Summary,,,,,,,
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-11-23T22:53:18.487Z,United States,Texas,Elgin,e8794bd1-3081-4d79-b80b-88e546e003cd,desktop,On Premise Adoption Tab-It,media-tab-it,tab-change,128515,On Premise Adoption Tab-It,tab-change,SECURITY,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-11-24T04:07:56.291Z,India,Madhya Pradesh,Indore,d0548a62-ba7f-43b5-8458-1f826e42978e,desktop,On Premise Adoption Tab-It,media-tab-it,tab-change,2708,On Premise Adoption Tab-It,tab-change,COMPLIANCE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-11-24T04:14:28.019Z,India,Madhya Pradesh,Indore,d0548a62-ba7f-43b5-8458-1f826e42978e,desktop,On Premise Adoption Tab-It,media-tab-it,tab-change,393933,On Premise Adoption Tab-It,tab-change,SECURITY,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-11-24T04:14:51.273Z,India,Madhya Pradesh,Indore,d0548a62-ba7f-43b5-8458-1f826e42978e,desktop,On Premise Adoption Tab-It,media-tab-it,tab-change,417560,On Premise Adoption Tab-It,tab-change,SCALABILITY,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-11-24T04:14:53.015Z,India,Madhya Pradesh,Indore,d0548a62-ba7f-43b5-8458-1f826e42978e,desktop,On Premise Adoption Tab-It,media-tab-it,tab-change,418983,On Premise Adoption Tab-It,tab-change,ORCHESTRATION,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-11-24T04:14:54.391Z,India,Madhya Pradesh,Indore,d0548a62-ba7f-43b5-8458-1f826e42978e,desktop,On Premise Adoption Tab-It,media-tab-it,tab-change,420273,On Premise Adoption Tab-It,tab-change,SCALABILITY,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/executive-summary,four-essential-steps-to-adopting-it-as-a-service,2021-11-24T04:41:52.642Z,United States,Texas,Dallas,b43e9d24-1ef2-4039-a5ee-fed1e5f6a860,desktop,Executive Summary,theme-ext-back-next-buttons,click,2614762,,,,,,,,,,,,,,,,,,,,,,,,back,Four Essential Steps to Adopting IT-as-a-Service,,,,,,,
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/step-4,four-essential-steps-to-adopting-it-as-a-service,2021-11-24T05:06:27.399Z,United States,Texas,Dallas,b43e9d24-1ef2-4039-a5ee-fed1e5f6a860,desktop,Step 4 Tab-It,media-tab-it,tab-change,3574,Step 4 Tab-It,tab-change,Operate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/step-4,four-essential-steps-to-adopting-it-as-a-service,2021-11-24T05:06:27.982Z,United States,Texas,Dallas,b43e9d24-1ef2-4039-a5ee-fed1e5f6a860,desktop,Step 4 Tab-It,media-tab-it,tab-change,4178,Step 4 Tab-It,tab-change,Administer,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/step-4,four-essential-steps-to-adopting-it-as-a-service,2021-11-24T05:06:28.355Z,United States,Texas,Dallas,b43e9d24-1ef2-4039-a5ee-fed1e5f6a860,desktop,Step 4 Tab-It,media-tab-it,tab-change,4549,Step 4 Tab-It,tab-change,Optimize,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/step-4,four-essential-steps-to-adopting-it-as-a-service,2021-11-24T05:44:36.684Z,United States,Texas,Dallas,b43e9d24-1ef2-4039-a5ee-fed1e5f6a860,desktop,Step 4 Tab-It,media-tab-it,tab-change,20256,Step 4 Tab-It,tab-change,Operate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/step-4,four-essential-steps-to-adopting-it-as-a-service,2021-11-24T05:44:37.084Z,United States,Texas,Dallas,b43e9d24-1ef2-4039-a5ee-fed1e5f6a860,desktop,Step 4 Tab-It,media-tab-it,tab-change,20692,Step 4 Tab-It,tab-change,Administer,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/step-4,four-essential-steps-to-adopting-it-as-a-service,2021-11-24T05:44:37.291Z,United States,Texas,Dallas,b43e9d24-1ef2-4039-a5ee-fed1e5f6a860,desktop,Step 4 Tab-It,media-tab-it,tab-change,21019,Step 4 Tab-It,tab-change,Optimize,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/step-4,four-essential-steps-to-adopting-it-as-a-service,2021-11-24T05:44:37.971Z,United States,Texas,Dallas,b43e9d24-1ef2-4039-a5ee-fed1e5f6a860,desktop,Step 4 Tab-It,media-tab-it,tab-change,21715,Step 4 Tab-It,tab-change,Monitor,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/step-4,four-essential-steps-to-adopting-it-as-a-service,2021-11-24T05:44:49.461Z,United States,Texas,Dallas,b43e9d24-1ef2-4039-a5ee-fed1e5f6a860,desktop,Step 4 Tab-It,media-tab-it,tab-change,33258,Step 4 Tab-It,tab-change,Administer,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/step-4,four-essential-steps-to-adopting-it-as-a-service,2021-11-24T05:44:51.014Z,United States,Texas,Dallas,b43e9d24-1ef2-4039-a5ee-fed1e5f6a860,desktop,Step 4 Tab-It,media-tab-it,tab-change,34755,Step 4 Tab-It,tab-change,Operate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/step-4,four-essential-steps-to-adopting-it-as-a-service,2021-11-24T05:44:51.420Z,United States,Texas,Dallas,b43e9d24-1ef2-4039-a5ee-fed1e5f6a860,desktop,Step 4 Tab-It,media-tab-it,tab-change,35171,Step 4 Tab-It,tab-change,Optimize,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/step-4,four-essential-steps-to-adopting-it-as-a-service,2021-11-24T05:44:51.885Z,United States,Texas,Dallas,b43e9d24-1ef2-4039-a5ee-fed1e5f6a860,desktop,Step 4 Tab-It,media-tab-it,tab-change,35620,Step 4 Tab-It,tab-change,Monitor,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/step-4,four-essential-steps-to-adopting-it-as-a-service,2021-11-24T05:44:53.155Z,United States,Texas,Dallas,b43e9d24-1ef2-4039-a5ee-fed1e5f6a860,desktop,Step 4 Tab-It,media-tab-it,tab-change,36971,Step 4 Tab-It,tab-change,Operate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/step-4,four-essential-steps-to-adopting-it-as-a-service,2021-11-24T05:45:00.557Z,United States,Texas,Dallas,b43e9d24-1ef2-4039-a5ee-fed1e5f6a860,desktop,Step 4 Tab-It,media-tab-it,tab-change,44283,Step 4 Tab-It,tab-change,Administer,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/step-4,four-essential-steps-to-adopting-it-as-a-service,2021-11-24T05:45:01.210Z,United States,Texas,Dallas,b43e9d24-1ef2-4039-a5ee-fed1e5f6a860,desktop,Step 4 Tab-It,media-tab-it,tab-change,44969,Step 4 Tab-It,tab-change,Operate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/step-4,four-essential-steps-to-adopting-it-as-a-service,2021-11-24T05:45:01.907Z,United States,Texas,Dallas,b43e9d24-1ef2-4039-a5ee-fed1e5f6a860,desktop,Step 4 Tab-It,media-tab-it,tab-change,45632,Step 4 Tab-It,tab-change,Administer,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/step-4,four-essential-steps-to-adopting-it-as-a-service,2021-11-24T05:45:09.625Z,United States,Texas,Dallas,b43e9d24-1ef2-4039-a5ee-fed1e5f6a860,desktop,Step 4 Tab-It,media-tab-it,tab-change,53373,Step 4 Tab-It,tab-change,Optimize,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a00099072enw,Power your applications with workload-optimized storage on demand solution brief,Case Study,https://greenlake.hpe.pagedip.com/power-your-applications-with-workload-optimized-storage-on-demand/,power-your-applications-with-workload-optimized-storage-on-demand,2021-11-25T07:50:02.984Z,Georgia,K'alak'i T'bilisi,K'alak'i T'bilisi,b8f5f94b-15d2-4e30-a7ec-fac61c1961db,desktop,Scale to fit Tab-It,media-tab-it,tab-change,135284,Scale to fit Tab-It,tab-change,Scale as needed scalability,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a00099072enw,Power your applications with workload-optimized storage on demand solution brief,Case Study,https://greenlake.hpe.pagedip.com/power-your-applications-with-workload-optimized-storage-on-demand/,power-your-applications-with-workload-optimized-storage-on-demand,2021-11-25T07:50:03.921Z,Georgia,K'alak'i T'bilisi,K'alak'i T'bilisi,b8f5f94b-15d2-4e30-a7ec-fac61c1961db,desktop,Scale to fit Tab-It,media-tab-it,tab-change,136599,Scale to fit Tab-It,tab-change,Simplify IT,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a00099072enw,Power your applications with workload-optimized storage on demand solution brief,Case Study,https://greenlake.hpe.pagedip.com/power-your-applications-with-workload-optimized-storage-on-demand/,power-your-applications-with-workload-optimized-storage-on-demand,2021-11-25T07:50:05.598Z,Georgia,K'alak'i T'bilisi,K'alak'i T'bilisi,b8f5f94b-15d2-4e30-a7ec-fac61c1961db,desktop,Scale to fit Tab-It,media-tab-it,tab-change,138118,Scale to fit Tab-It,tab-change,Lower costs,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a00099072enw,Power your applications with workload-optimized storage on demand solution brief,Case Study,https://greenlake.hpe.pagedip.com/power-your-applications-with-workload-optimized-storage-on-demand/,power-your-applications-with-workload-optimized-storage-on-demand,2021-11-25T07:50:06.817Z,Georgia,K'alak'i T'bilisi,K'alak'i T'bilisi,b8f5f94b-15d2-4e30-a7ec-fac61c1961db,desktop,Scale to fit Tab-It,media-tab-it,tab-change,139262,Scale to fit Tab-It,tab-change,Scale as needed scalability,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a00099072enw,Power your applications with workload-optimized storage on demand solution brief,Case Study,https://greenlake.hpe.pagedip.com/power-your-applications-with-workload-optimized-storage-on-demand/,power-your-applications-with-workload-optimized-storage-on-demand,2021-11-25T07:50:07.308Z,Georgia,K'alak'i T'bilisi,K'alak'i T'bilisi,b8f5f94b-15d2-4e30-a7ec-fac61c1961db,desktop,Scale to fit Tab-It,media-tab-it,tab-change,139950,Scale to fit Tab-It,tab-change,Speed time to value,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a00099072enw,Power your applications with workload-optimized storage on demand solution brief,Case Study,https://greenlake.hpe.pagedip.com/power-your-applications-with-workload-optimized-storage-on-demand/,power-your-applications-with-workload-optimized-storage-on-demand,2021-11-25T14:15:15.877Z,India,Telangana,Hyderabad,30c2f693-6a79-4fbd-8773-924a927be6be,desktop,Store Data Tab-It,media-tab-it,tab-change,35391,Store Data Tab-It,tab-change,Business critical,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a00099072enw,Power your applications with workload-optimized storage on demand solution brief,Case Study,https://greenlake.hpe.pagedip.com/power-your-applications-with-workload-optimized-storage-on-demand/,power-your-applications-with-workload-optimized-storage-on-demand,2021-11-25T14:16:34.976Z,India,Telangana,Hyderabad,30c2f693-6a79-4fbd-8773-924a927be6be,desktop,Store Data Tab-It,media-tab-it,tab-change,113822,Store Data Tab-It,tab-change,Mission critical,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a00099072enw,Power your applications with workload-optimized storage on demand solution brief,Case Study,https://greenlake.hpe.pagedip.com/power-your-applications-with-workload-optimized-storage-on-demand/,power-your-applications-with-workload-optimized-storage-on-demand,2021-11-25T14:16:39.885Z,India,Telangana,Hyderabad,30c2f693-6a79-4fbd-8773-924a927be6be,desktop,Store Data Tab-It,media-tab-it,tab-change,119543,Store Data Tab-It,tab-change,Business critical,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a00099072enw,Power your applications with workload-optimized storage on demand solution brief,Case Study,https://greenlake.hpe.pagedip.com/power-your-applications-with-workload-optimized-storage-on-demand/,power-your-applications-with-workload-optimized-storage-on-demand,2021-11-25T14:16:43.632Z,India,Telangana,Hyderabad,30c2f693-6a79-4fbd-8773-924a927be6be,desktop,Store Data Tab-It,media-tab-it,tab-change,123292,Store Data Tab-It,tab-change,General purpose,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a00099072enw,Power your applications with workload-optimized storage on demand solution brief,Case Study,https://greenlake.hpe.pagedip.com/power-your-applications-with-workload-optimized-storage-on-demand/,power-your-applications-with-workload-optimized-storage-on-demand,2021-11-25T14:16:44.875Z,India,Telangana,Hyderabad,30c2f693-6a79-4fbd-8773-924a927be6be,desktop,Store Data Tab-It,media-tab-it,tab-change,124541,Store Data Tab-It,tab-change,Data protection,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a00099072enw,Power your applications with workload-optimized storage on demand solution brief,Case Study,https://greenlake.hpe.pagedip.com/power-your-applications-with-workload-optimized-storage-on-demand/,power-your-applications-with-workload-optimized-storage-on-demand,2021-11-26T05:00:27.912Z,United States,Ohio,Toledo,a66ef796-048a-495b-be2b-751450362899,mobile phone,Store Data Tab-It,media-tab-it,tab-change,40883,Store Data Tab-It,tab-change,Mission critical,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-11-26T13:19:03.905Z,Netherlands,South Holland,Gorinchem,b577c619-f3a3-43ac-be0c-d408c872692f,desktop,On Premise Adoption Tab-It,media-tab-it,tab-change,21818,On Premise Adoption Tab-It,tab-change,SECURITY,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-11-26T13:19:06.898Z,Netherlands,South Holland,Gorinchem,b577c619-f3a3-43ac-be0c-d408c872692f,desktop,On Premise Adoption Tab-It,media-tab-it,tab-change,24766,On Premise Adoption Tab-It,tab-change,SCALABILITY,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
