Asset ID,Asset title,Asset type,Location,Pagedip Handle,Time Stamp,Country,State,City,Client session ID,Device type
,,,https://greenlake.hpe.pagedip.com/it-case-study-kapsch,,2021-10-20T13:18:58.529Z,United States,Massachusetts,Oxford,06793ac5-474b-4dde-8125-54ff931e398d,desktop
,,,https://greenlake.hpe.pagedip.com/it-case-study-kapsch,,2021-10-20T13:49:58.977Z,Germany,North Rhine-Westphalia,Korschenbroich,d5cc606e-4ec4-48e4-9edb-97baa885093d,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/kapsch-takes-consumption-based-route-to-data-center-refresh/,kapsch-takes-consumption-based-route-to-data-center-refresh,2021-10-20T13:56:06.208Z,Germany,North Rhine-Westphalia,Korschenbroich,26207b2f-11f8-45c9-8c57-d1f90e8834c8,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/kapsch-takes-consumption-based-route-to-data-center-refresh/,kapsch-takes-consumption-based-route-to-data-center-refresh,2021-10-20T13:58:44.756Z,Germany,North Rhine-Westphalia,Korschenbroich,26207b2f-11f8-45c9-8c57-d1f90e8834c8,desktop
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-10-20T14:19:47.764Z,United States,District of Columbia,Washington,5d5f5ee7-2823-4bad-988b-f2ee610ffe5f,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/kapsch-takes-consumption-based-route-to-data-center-refresh/,kapsch-takes-consumption-based-route-to-data-center-refresh,2021-10-20T14:28:40.472Z,Germany,North Rhine-Westphalia,Korschenbroich,26207b2f-11f8-45c9-8c57-d1f90e8834c8,desktop
,,,https://greenlake.hpe.pagedip.com/it-case-study-kapsch,,2021-10-20T14:28:46.948Z,Germany,North Rhine-Westphalia,Korschenbroich,26207b2f-11f8-45c9-8c57-d1f90e8834c8,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/kapsch-takes-consumption-based-route-to-data-center-refresh/,kapsch-takes-consumption-based-route-to-data-center-refresh,2021-10-20T14:28:53.889Z,Germany,North Rhine-Westphalia,Korschenbroich,26207b2f-11f8-45c9-8c57-d1f90e8834c8,desktop
,,,https://greenlake.hpe.pagedip.com/it-case-study-kapsch,,2021-10-20T16:26:02.576Z,United States,Massachusetts,Oxford,93997920-5864-4e61-ae1a-546053a379ac,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/kapsch-takes-consumption-based-route-to-data-center-refresh/,kapsch-takes-consumption-based-route-to-data-center-refresh,2021-10-20T16:26:09.241Z,United States,Massachusetts,Oxford,93997920-5864-4e61-ae1a-546053a379ac,desktop
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-10-20T20:23:55.107Z,United States,District of Columbia,Washington,5d5f5ee7-2823-4bad-988b-f2ee610ffe5f,desktop
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-10-20T22:12:12.645Z,United States,District of Columbia,Washington,5d5f5ee7-2823-4bad-988b-f2ee610ffe5f,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/conclusion-interactive,four-essential-steps-to-adopting-it-as-a-service,2021-10-21T12:07:04.335Z,United States,Virginia,Ashburn,f07bb634-bdc4-44c4-8b16-43501ca3f6ed,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/conclusion,four-essential-steps-to-adopting-it-as-a-service,2021-10-21T12:08:47.215Z,United States,Virginia,Ashburn,4f33b4ab-6ad4-4b2f-b589-06b395b7443a,desktop
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-10-21T13:00:29.309Z,United States,Virginia,Ashburn,a02c5bb5-cead-47fe-90f0-c66b66203581,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/,four-essential-steps-to-adopting-it-as-a-service,2021-10-21T15:26:34.544Z,United States,Texas,Spring,4a8b1d4e-0942-4e62-81bf-35b4fc8181d2,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/executive-summary,four-essential-steps-to-adopting-it-as-a-service,2021-10-21T15:26:42.413Z,United States,Texas,Spring,4a8b1d4e-0942-4e62-81bf-35b4fc8181d2,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/the-value-of-it-as-a-service,four-essential-steps-to-adopting-it-as-a-service,2021-10-21T15:26:49.161Z,United States,Texas,Spring,4a8b1d4e-0942-4e62-81bf-35b4fc8181d2,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/itaas-adoption-strategy,four-essential-steps-to-adopting-it-as-a-service,2021-10-21T15:26:55.713Z,United States,Texas,Spring,4a8b1d4e-0942-4e62-81bf-35b4fc8181d2,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/,four-essential-steps-to-adopting-it-as-a-service,2021-10-21T15:26:56.082Z,United States,Virginia,Ashburn,6f6eaffa-b354-4750-9d9e-b5e4e7642ed6,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/step-1,four-essential-steps-to-adopting-it-as-a-service,2021-10-21T15:27:40.134Z,United States,Texas,Spring,4a8b1d4e-0942-4e62-81bf-35b4fc8181d2,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/conclusion-interactive,four-essential-steps-to-adopting-it-as-a-service,2021-10-21T21:48:24.585Z,United States,Texas,Spring,4a8b1d4e-0942-4e62-81bf-35b4fc8181d2,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/conclusion-interactive,four-essential-steps-to-adopting-it-as-a-service,2021-10-21T21:48:33.105Z,United States,Virginia,Ashburn,71882a36-205a-4ea5-8bdf-899a6ef0320f,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/,four-essential-steps-to-adopting-it-as-a-service,2021-10-22T06:49:36.890Z,United States,Virginia,Ashburn,b424e7ae-64cd-4aa3-be7a-04183dd4b2bb,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/conclusion-interactive,four-essential-steps-to-adopting-it-as-a-service,2021-10-22T14:21:21.162Z,United States,District of Columbia,Washington,4e8fc2ef-af40-4f7e-9b57-e77b03bc908c,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/kapsch-takes-consumption-based-route-to-data-center-refresh/,kapsch-takes-consumption-based-route-to-data-center-refresh,2021-10-22T15:45:13.979Z,United States,Massachusetts,Oxford,74b42313-92f7-4bb7-92d3-4b5edda69e60,desktop
a00099738enw,Modernize On-Premises Applications with a Container Platform Delivered as a Service solution brief,Solution Brief,https://greenlake.hpe.pagedip.com/modernize-on-premises-applications-with-a-container-platform/,modernize-on-premises-applications-with-a-container-platform,2021-10-22T16:20:34.862Z,United States,District of Columbia,Washington,dca6f38d-60b5-4291-b8b2-aba7fc1a44aa,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/conclusion-interactive,four-essential-steps-to-adopting-it-as-a-service,2021-10-22T23:13:19.177Z,United States,District of Columbia,Washington,4e8fc2ef-af40-4f7e-9b57-e77b03bc908c,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/conclusion,four-essential-steps-to-adopting-it-as-a-service,2021-10-22T23:13:23.059Z,United States,District of Columbia,Washington,4e8fc2ef-af40-4f7e-9b57-e77b03bc908c,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/,four-essential-steps-to-adopting-it-as-a-service,2021-10-25T11:02:27.757Z,United States,Virginia,Ashburn,e8fd0538-2de2-44a6-a139-23c51e63dd43,desktop
a00099738enw,Modernize On-Premises Applications with a Container Platform Delivered as a Service solution brief,Solution Brief,https://greenlake.hpe.pagedip.com/modernize-on-premises-applications-with-a-container-platform/,modernize-on-premises-applications-with-a-container-platform,2021-10-25T11:22:35.951Z,United States,Virginia,Ashburn,e59b6271-f8ac-4303-a883-b079d30ed9da,desktop
a50001046enw,"Nokia Case Study: Consumption-Based IT Brings Cloud Agility, Cost Efficiency to Nokia Software",Case Study,https://greenlake.hpe.pagedip.com/consumption-based-it-brings-cloud-agility-cost-efficiency/,consumption-based-it-brings-cloud-agility-cost-efficiency,2021-10-25T11:24:30.000Z,United States,Virginia,Ashburn,d7e7fecf-fa36-48c8-8bb4-c8db365e425d,desktop
a50002466enw,Buyer’s Guide: Accelerate Your Hybrid Transformation,Buyers Guide,https://greenlake.hpe.pagedip.com/accelerate-your-hybrid-transformation/,accelerate-your-hybrid-transformation,2021-10-25T11:25:32.991Z,United States,Virginia,Ashburn,388ac860-3839-4f3a-a4fe-b90019a01626,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/,four-essential-steps-to-adopting-it-as-a-service,2021-10-25T15:52:25.712Z,United States,District of Columbia,Washington,b537a489-012d-4059-9e15-957a3abc4176,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/,four-essential-steps-to-adopting-it-as-a-service,2021-10-26T11:20:58.922Z,United States,Virginia,Ashburn,89a97c7a-c05d-44d7-998b-429f6884bb35,desktop
,,,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/,,2021-10-26T12:03:49.586Z,India,Tamil Nadu,Chennai,f3274a7b-d774-4b7a-b4c3-bdaca7f83def,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/kapsch-takes-consumption-based-route-to-data-center-refresh/,kapsch-takes-consumption-based-route-to-data-center-refresh,2021-10-26T12:17:31.219Z,Hungary,Budapest,Budapest,20e77edc-73ca-4932-a1ea-35053b58cdc3,desktop
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-10-26T12:18:06.251Z,Hungary,Budapest,Budapest,20e77edc-73ca-4932-a1ea-35053b58cdc3,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/kapsch-takes-consumption-based-route-to-data-center-refresh/,kapsch-takes-consumption-based-route-to-data-center-refresh,2021-10-26T12:18:51.933Z,Hungary,Budapest,Budapest,20e77edc-73ca-4932-a1ea-35053b58cdc3,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/kapsch-takes-consumption-based-route-to-data-center-refresh/,kapsch-takes-consumption-based-route-to-data-center-refresh,2021-10-26T12:43:35.211Z,Germany,North Rhine-Westphalia,Korschenbroich,8266fada-8800-4cf5-b93c-446d1379270d,desktop
a50002466enw,Buyer’s Guide: Accelerate Your Hybrid Transformation,Buyers Guide,https://greenlake.hpe.pagedip.com/accelerate-your-hybrid-transformation/,accelerate-your-hybrid-transformation,2021-10-26T15:36:12.051Z,United States,Texas,Spring,91fc6771-4301-4070-9df0-e254ba8fa19e,desktop
a50003966enw,Cloud Research Whitepaper: Self-evaluate Your Cloud Migration to Maximize Your Investment,Business Paper,https://greenlake.hpe.pagedip.com/self-evaluate-your-cloud-migration-to-maximize-your-investment/the-expense-of-moving-data,self-evaluate-your-cloud-migration-to-maximize-your-investment,2021-10-26T18:59:33.141Z,United States,Georgia,,8ba17cca-c758-482b-97fb-68c54ca70773,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/kapsch-takes-consumption-based-route-to-data-center-refresh/,kapsch-takes-consumption-based-route-to-data-center-refresh,2021-10-26T19:01:09.658Z,United States,Georgia,,8ba17cca-c758-482b-97fb-68c54ca70773,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/,four-essential-steps-to-adopting-it-as-a-service,2021-10-28T00:16:15.522Z,United States,Georgia,,043e0109-33a2-4a4f-9e79-3e562585ba82,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/executive-summary,four-essential-steps-to-adopting-it-as-a-service,2021-10-28T00:16:21.597Z,United States,Georgia,,043e0109-33a2-4a4f-9e79-3e562585ba82,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/the-value-of-it-as-a-service,four-essential-steps-to-adopting-it-as-a-service,2021-10-28T00:16:26.117Z,United States,Georgia,,043e0109-33a2-4a4f-9e79-3e562585ba82,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/itaas-adoption-strategy,four-essential-steps-to-adopting-it-as-a-service,2021-10-28T00:33:06.726Z,United States,Georgia,,043e0109-33a2-4a4f-9e79-3e562585ba82,desktop
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-10-28T06:25:38.271Z,Spain,Seville,Seville,aa38a875-ebc9-4031-ab24-9f7cad182046,desktop
a50002466enw,Buyer’s Guide: Accelerate Your Hybrid Transformation,Buyers Guide,https://greenlake.hpe.pagedip.com/accelerate-your-hybrid-transformation/,accelerate-your-hybrid-transformation,2021-10-28T13:08:11.355Z,United States,Virginia,Ashburn,192a737b-f24d-4445-9bdf-fe21a2668171,desktop
a50001046enw,"Nokia Case Study: Consumption-Based IT Brings Cloud Agility, Cost Efficiency to Nokia Software",Case Study,https://greenlake.hpe.pagedip.com/consumption-based-it-brings-cloud-agility-cost-efficiency/,consumption-based-it-brings-cloud-agility-cost-efficiency,2021-10-28T13:08:45.131Z,United States,Virginia,Ashburn,7fe0d0ba-8d94-48c5-bd32-472d252ca99c,desktop
a50001046enw,"Nokia Case Study: Consumption-Based IT Brings Cloud Agility, Cost Efficiency to Nokia Software",Case Study,https://greenlake.hpe.pagedip.com/consumption-based-it-brings-cloud-agility-cost-efficiency/,consumption-based-it-brings-cloud-agility-cost-efficiency,2021-10-28T14:19:23.976Z,United States,Georgia,,b537a489-012d-4059-9e15-957a3abc4176,desktop
a00099738enw,Modernize On-Premises Applications with a Container Platform Delivered as a Service solution brief,Solution Brief,https://greenlake.hpe.pagedip.com/modernize-on-premises-applications-with-a-container-platform/,modernize-on-premises-applications-with-a-container-platform,2021-10-28T14:20:15.229Z,United States,Georgia,,b537a489-012d-4059-9e15-957a3abc4176,desktop
a00099738enw,Modernize On-Premises Applications with a Container Platform Delivered as a Service solution brief,Solution Brief,https://greenlake.hpe.pagedip.com/modernize-on-premises-applications-with-a-container-platform/container-services,modernize-on-premises-applications-with-a-container-platform,2021-10-28T14:20:22.241Z,United States,Georgia,,b537a489-012d-4059-9e15-957a3abc4176,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/,four-essential-steps-to-adopting-it-as-a-service,2021-10-28T14:21:33.438Z,United States,Georgia,,b537a489-012d-4059-9e15-957a3abc4176,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/step-1,four-essential-steps-to-adopting-it-as-a-service,2021-10-28T14:21:51.435Z,United States,Georgia,,b537a489-012d-4059-9e15-957a3abc4176,desktop
a50001046enw,"Nokia Case Study: Consumption-Based IT Brings Cloud Agility, Cost Efficiency to Nokia Software",Case Study,https://greenlake.hpe.pagedip.com/consumption-based-it-brings-cloud-agility-cost-efficiency/,consumption-based-it-brings-cloud-agility-cost-efficiency,2021-10-28T14:56:38.989Z,United States,Georgia,,043e0109-33a2-4a4f-9e79-3e562585ba82,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/,four-essential-steps-to-adopting-it-as-a-service,2021-10-28T14:58:24.114Z,United States,Georgia,,043e0109-33a2-4a4f-9e79-3e562585ba82,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/executive-summary,four-essential-steps-to-adopting-it-as-a-service,2021-10-28T14:58:26.323Z,United States,Georgia,,043e0109-33a2-4a4f-9e79-3e562585ba82,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/the-value-of-it-as-a-service,four-essential-steps-to-adopting-it-as-a-service,2021-10-28T14:58:28.971Z,United States,Georgia,,043e0109-33a2-4a4f-9e79-3e562585ba82,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/itaas-adoption-strategy,four-essential-steps-to-adopting-it-as-a-service,2021-10-28T14:58:31.151Z,United States,Georgia,,043e0109-33a2-4a4f-9e79-3e562585ba82,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/step-1,four-essential-steps-to-adopting-it-as-a-service,2021-10-28T14:58:33.797Z,United States,Georgia,,043e0109-33a2-4a4f-9e79-3e562585ba82,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/step-2,four-essential-steps-to-adopting-it-as-a-service,2021-10-28T14:58:36.403Z,United States,Georgia,,043e0109-33a2-4a4f-9e79-3e562585ba82,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/step-3,four-essential-steps-to-adopting-it-as-a-service,2021-10-28T14:58:39.324Z,United States,Georgia,,043e0109-33a2-4a4f-9e79-3e562585ba82,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/step-4,four-essential-steps-to-adopting-it-as-a-service,2021-10-28T14:58:42.880Z,United States,Georgia,,043e0109-33a2-4a4f-9e79-3e562585ba82,desktop
a50003966enw,Cloud Research Whitepaper: Self-evaluate Your Cloud Migration to Maximize Your Investment,Business Paper,https://greenlake.hpe.pagedip.com/self-evaluate-your-cloud-migration-to-maximize-your-investment/,self-evaluate-your-cloud-migration-to-maximize-your-investment,2021-10-28T15:50:31.582Z,United States,Georgia,,043e0109-33a2-4a4f-9e79-3e562585ba82,desktop
a50003966enw,Cloud Research Whitepaper: Self-evaluate Your Cloud Migration to Maximize Your Investment,Business Paper,https://greenlake.hpe.pagedip.com/self-evaluate-your-cloud-migration-to-maximize-your-investment/the-expense-of-moving-data,self-evaluate-your-cloud-migration-to-maximize-your-investment,2021-10-28T15:50:34.502Z,United States,Georgia,,043e0109-33a2-4a4f-9e79-3e562585ba82,desktop
a50003966enw,Cloud Research Whitepaper: Self-evaluate Your Cloud Migration to Maximize Your Investment,Business Paper,https://greenlake.hpe.pagedip.com/self-evaluate-your-cloud-migration-to-maximize-your-investment/the-best-home-for-critical-workloads,self-evaluate-your-cloud-migration-to-maximize-your-investment,2021-10-28T15:51:10.892Z,United States,Georgia,,043e0109-33a2-4a4f-9e79-3e562585ba82,desktop
a50003966enw,Cloud Research Whitepaper: Self-evaluate Your Cloud Migration to Maximize Your Investment,Business Paper,https://greenlake.hpe.pagedip.com/self-evaluate-your-cloud-migration-to-maximize-your-investment/evolving-market-realities-now-and-in-the-future,self-evaluate-your-cloud-migration-to-maximize-your-investment,2021-10-28T15:51:15.981Z,United States,Georgia,,043e0109-33a2-4a4f-9e79-3e562585ba82,desktop
,,,https://greenlake.hpe.pagedip.com/,,2021-10-28T16:05:26.486Z,United States,Texas,Spring,7dfe52ac-6a5e-4b10-9aee-098c5598952d,desktop
a50002466enw,Buyer’s Guide: Accelerate Your Hybrid Transformation,Buyers Guide,https://greenlake.hpe.pagedip.com/accelerate-your-hybrid-transformation/,accelerate-your-hybrid-transformation,2021-10-28T16:06:46.004Z,United States,Texas,Spring,7dfe52ac-6a5e-4b10-9aee-098c5598952d,desktop
a00099738enw,Modernize On-Premises Applications with a Container Platform Delivered as a Service solution brief,Solution Brief,https://greenlake.hpe.pagedip.com/modernize-on-premises-applications-with-a-container-platform/,modernize-on-premises-applications-with-a-container-platform,2021-10-28T16:38:45.267Z,United States,Georgia,,b537a489-012d-4059-9e15-957a3abc4176,desktop
a50002466enw,Buyer’s Guide: Accelerate Your Hybrid Transformation,Buyers Guide,https://greenlake.hpe.pagedip.com/accelerate-your-hybrid-transformation/,accelerate-your-hybrid-transformation,2021-10-28T16:40:09.782Z,United States,Georgia,,b537a489-012d-4059-9e15-957a3abc4176,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/,four-essential-steps-to-adopting-it-as-a-service,2021-10-28T17:48:19.311Z,United States,Georgia,,b537a489-012d-4059-9e15-957a3abc4176,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/executive-summary,four-essential-steps-to-adopting-it-as-a-service,2021-10-28T17:48:24.850Z,United States,Georgia,,b537a489-012d-4059-9e15-957a3abc4176,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/the-value-of-it-as-a-service,four-essential-steps-to-adopting-it-as-a-service,2021-10-28T17:48:28.271Z,United States,Georgia,,b537a489-012d-4059-9e15-957a3abc4176,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/itaas-adoption-strategy,four-essential-steps-to-adopting-it-as-a-service,2021-10-28T17:48:32.030Z,United States,Georgia,,b537a489-012d-4059-9e15-957a3abc4176,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/step-1,four-essential-steps-to-adopting-it-as-a-service,2021-10-28T17:48:35.874Z,United States,Georgia,,b537a489-012d-4059-9e15-957a3abc4176,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/step-2,four-essential-steps-to-adopting-it-as-a-service,2021-10-28T17:48:44.950Z,United States,Georgia,,b537a489-012d-4059-9e15-957a3abc4176,desktop
a50002466enw,Buyer’s Guide: Accelerate Your Hybrid Transformation,Buyers Guide,https://greenlake.hpe.pagedip.com/accelerate-your-hybrid-transformation/,accelerate-your-hybrid-transformation,2021-10-28T17:49:00.219Z,United States,Georgia,,043e0109-33a2-4a4f-9e79-3e562585ba82,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/,four-essential-steps-to-adopting-it-as-a-service,2021-10-28T18:14:00.678Z,United States,Georgia,,b537a489-012d-4059-9e15-957a3abc4176,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/executive-summary,four-essential-steps-to-adopting-it-as-a-service,2021-10-28T18:14:04.496Z,United States,Georgia,,b537a489-012d-4059-9e15-957a3abc4176,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/the-value-of-it-as-a-service,four-essential-steps-to-adopting-it-as-a-service,2021-10-28T18:14:07.539Z,United States,Georgia,,b537a489-012d-4059-9e15-957a3abc4176,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/itaas-adoption-strategy,four-essential-steps-to-adopting-it-as-a-service,2021-10-28T18:14:10.938Z,United States,Georgia,,b537a489-012d-4059-9e15-957a3abc4176,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/step-1,four-essential-steps-to-adopting-it-as-a-service,2021-10-28T18:14:16.025Z,United States,Georgia,,b537a489-012d-4059-9e15-957a3abc4176,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/step-2,four-essential-steps-to-adopting-it-as-a-service,2021-10-28T18:14:26.230Z,United States,Georgia,,b537a489-012d-4059-9e15-957a3abc4176,desktop
a50002097enw,Four Essential Steps to Adopting IT-as-a-Service,Business Paper,https://greenlake.hpe.pagedip.com/four-essential-steps-to-adopting-it-as-a-service/step-3,four-essential-steps-to-adopting-it-as-a-service,2021-10-28T18:14:33.033Z,United States,Georgia,,b537a489-012d-4059-9e15-957a3abc4176,desktop
